Dates;bitcoin;litecoin;ripple;dogecoin;monero;stellar;tether;ethereum;ethereum-classic;bitcoin-cash;binancecoin;cardano;tron;chainlink;maker;usd-coin;matic-network;solana;polkadot;avalanche-2;staked-ether
2016-11-18;748.4263;3.9337765900700314;0.007772;0.0002162375430794054;6.7288284406002505;0.001803;1.0;9.453697368045109;0.870103;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-19;750.4100480749124;3.943377003102976;0.007798;0.00021453630974795752;6.555522977618484;0.001803;1.0;9.66730580728121;0.86146;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-20;728.3713;3.893857888219791;0.007643999999999999;0.00021548033080787688;6.658089571198147;0.001777;1.0;9.530496491166998;0.85909;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-21;736.5049999999998;3.929907008933484;0.007568;0.00021786253816930758;6.769916413108199;0.001754;1.0;9.575907932522316;0.85156;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-22;748.1225;3.928971242656425;0.007435999999999999;0.0002206085725900867;7.656400316633703;0.001736;1.0;9.81249150160966;0.841786;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-23;741.1662465178737;3.9117394675712323;0.007048999999999999;0.00021517935600740955;7.8917992580379615;0.001732;1.0;9.753493133033384;0.816471;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-24;736.7486937230678;3.8946662836980566;0.006948;0.00021492368152378923;7.752117450477284;0.001694;1.0;9.180997416192705;0.769995;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-25;738.2039432073005;3.903778578606018;0.006899999999999999;0.00021844854655727705;7.447769426899626;0.001721;1.0;9.335116893823114;0.84148;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-26;732.7338000000001;3.872690658995044;0.007139999999999999;0.0002160658654730143;7.560535205527504;0.001648;1.0;9.288306186526965;0.7827079999999998;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-27;727.7574999999999;3.8703894009910322;0.007302;0.00021405367585834367;8.022465870477925;0.001665;1.0;8.907402683417718;0.778128;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-28;731.8424613583487;3.8763317624938303;0.007008;0.00021442270364527884;7.84919522903191;0.001655;1.0;8.70845246717361;0.7587279999999997;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-29;731.81;3.868558963954889;0.006783;0.00021040314604266015;7.574703605051633;0.001659;1.0;8.158494315710797;0.74592;0;0;0;0;0;0;0;0;0;0;0;0
2016-11-30;742.3587999999997;3.906689181599182;0.006736999999999999;0.00021378978899214187;8.835939348657007;0.001651;1.0;8.650154047457612;0.747856;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-01;753.0550000000001;3.9277365376757905;0.006715999999999999;0.00021599668437851071;8.60505735276165;0.0016180000000000003;1.0;8.439785438702646;0.764982;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-02;771.1713;3.9754170073290465;0.006672;0.00021463877851883137;8.020237403953844;0.001518;1.0;7.637917965068979;0.797346;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-03;764.8338233239153;3.9577279929667535;0.006595;0.000213059957196077;8.181950333644204;0.001596;1.0;7.892622837022096;0.772061;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-04;766.3687999999997;3.9390665932370137;0.006531;0.00021343793199514845;7.799003732831211;0.00156;1.0;7.469132189830329;0.762552;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-05;752.2399999999997;3.6048602483397874;0.006421999999999999;0.00021019570468238275;7.814506432684753;0.001538;1.0;6.815609222087059;0.824148;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-06;758.6924999999999;3.646646306868178;0.006625999999999999;0.00021219958964010266;7.521478550919377;0.002552;1.0;7.631916157246792;0.781201;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-07;763.9149999999998;3.7737200977163345;0.006819999999999999;0.00021435629056746475;7.712972662710893;0.002792;1.0;8.13507798254848;0.822841;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-08;768.6749999999998;3.7881253097385352;0.007102999999999999;0.00021468759845598713;7.768866662968819;0.002353;1.0;8.302596338463099;0.819102;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-09;769.8412999999998;3.8307940350728478;0.007133999999999999;0.00021145021622896007;7.949858794972534;0.002546;1.0;8.504900484563588;0.812738;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-10;773.1262933845235;3.8446445453087565;0.006821;0.0002155493579484812;7.741635828861443;0.002226999999999999;1.0;8.098585501342257;0.852835;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-11;768.2324999999998;3.8267129169196026;0.006743;0.00022168651251308855;7.912182688362569;0.0023440000000000006;1.0;8.214985823104497;0.931103;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-12;778.4323012225746;3.8406616854575124;0.006779;0.0002198136120078062;7.946038494878624;0.002294;1.0;8.472511708508414;0.913056;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-13;778.2150000000004;3.809973575176344;0.006708999999999999;0.00021802830919003517;8.035662291143773;0.002151;1.0;8.35100726243699;0.981481;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-14;775.8913000000002;3.6760609357486564;0.006705;0.00021991237742942723;8.378278684033669;0.002122999999999999;1.0;8.207853104398847;0.991656;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-15;775.5724999999998;3.6940521079936333;0.006658;0.0002177788030320715;8.482201682211098;0.002828;1.0;7.770357969755126;1.08;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-16;781.3375000000001;3.7041942423182705;0.006708999999999999;0.00021590084041815617;8.456029718028518;0.003123;1.0;7.796626831717168;1.07;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-17;788.8774999999998;3.785299417691077;0.006536;0.0002161265136357835;8.329454560376174;0.002749;1.0;7.820282701062171;0.997295;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-18;788.4413000000003;3.761792330631362;0.006575;0.00021984142561839635;8.591929232404569;0.002899999999999999;1.0;7.856185612715422;1.05;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-19;790.1162999999996;3.7352249807768905;0.006543;0.0002166036271887263;8.58645834830395;0.002868;1.0;7.5922361645492975;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-20;799.7212999999999;3.75071485267984;0.006495;0.00022053472560684873;8.410557337865527;0.002913999999999999;1.0;7.623783721340898;1.14;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-21;826.6207679031857;3.7768457909981015;0.006439;0.00022502785094714094;8.420278618408233;0.002781;1.0;7.856099400557245;1.13;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-22;859.3662999999999;3.6806424231934423;0.006370999999999999;0.000221739630831051;8.864425722604963;0.002766;1.0;7.575643744053494;1.1;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-23;917.0988;4.2557769230726175;0.006281;0.00022963134566803193;9.466088492593588;0.002565;1.0;7.201805732308588;1.05;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-24;891.6813;4.433812622141614;0.006342;0.0002259926226031081;9.595362855209284;0.002695;1.0;7.2227628476531995;1.11;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-25;894.3371331688621;4.288032128061065;0.006444;0.0002269861795641541;9.71396958238851;0.002591;1.0;7.2132341590915585;1.07;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-26;902.6063;4.240126643814465;0.006329;0.00022756629897898437;10.211971388656025;0.002695;1.0;7.268475378158216;1.0400000000000003;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-27;929.1150000000001;4.33495948380097;0.006189;0.00022734925011007754;12.45971245238636;0.002535;1.0;7.171806594177698;1.06;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-28;977.1399999999999;4.519902961444979;0.006184;0.0002217265131250971;14.126520823202629;0.002504;1.0;7.613307736356936;1.11;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-29;971.7212999999998;4.528668868458804;0.006335999999999999;0.00023024718402114917;13.006026887312204;0.002546;1.0;8.172329056763505;1.42;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-30;960.9250000000001;4.3767442808709145;0.006432;0.00022485453837938602;12.850327676757539;0.002537;1.0;8.15378652716307;1.54;0;0;0;0;0;0;0;0;0;0;0;0
2016-12-31;966.5689708732557;4.36069992251508;0.006486999999999999;0.00022537952140214718;13.845858127575777;0.0024429999999999994;1.0;8.010852235417396;1.42;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-01;998.05;4.503138670027047;0.006375999999999999;0.00022070085903662146;13.617866398372557;0.002481999999999999;1.0;8.064789989459687;1.4;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-02;1019.1988000000001;4.580076938641901;0.006309;0.0002214509581657715;16.0016050774039;0.002502;1.0;8.361286160728705;1.44;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-03;1035.5313;4.590288311414854;0.006385;0.00022278520203546692;15.738388486333895;0.002546;1.0;9.626792384988086;1.5;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-04;1130.8495163207272;4.517413882636714;0.006566;0.00022314799438700227;18.186807213106338;0.002732;1.0;10.972252853086058;1.77;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-05;990.6674999999997;4.217183361237483;0.006193999999999999;0.0002255091076015045;15.869928030751721;0.002585;1.0;10.115254241883068;1.64;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-06;894.0325;3.8593452241958977;0.00633;0.00022021058623817238;14.02260982416945;0.002436;1.0;10.154658304812745;1.5;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-07;900.0787999999999;3.949423627784642;0.006361;0.00022263064320740325;12.903831799169875;0.002384;1.0;9.824278869463066;1.43;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-08;908.0850000000004;3.993548630589313;0.006242;0.0002235183208979252;13.432254353817802;0.002357;1.0;10.267836701334787;1.44;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-09;901.8788880390637;4.308020554201964;0.006165;0.00022920341324128804;13.545967982116982;0.002356;1.0;10.285955970375603;1.4;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-10;905.7594626984339;4.576078544253086;0.006713;0.0002235407914528495;13.30147889730775;0.002353;1.0;10.523650713762722;1.44;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-11;784.2775000000003;3.9095494666221633;0.006453999999999999;0.00020713436548502892;11.606120465949212;0.002098;1.0;9.661693873756436;1.18;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-12;799.4275;3.9889316516619027;0.006488;0.0002118554727985535;11.801540664726684;0.002487;1.0;9.66715894243992;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-13;824.4988000000003;3.917086277900673;0.006616;0.00021288002873970168;11.197960820628492;0.002395;1.0;9.650805118856487;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-14;817.8250000000003;3.96449376465192;0.006845;0.0002103040265083685;11.10801672722651;0.002475;1.0;9.695262751794939;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-15;821.9124999999998;3.9068560054871195;0.006791000000000001;0.00020545508618803317;10.724877236830787;0.0024540000000000005;1.0;9.785923385543578;1.19;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-16;828.3099999999998;3.8669656774262187;0.006769999999999999;0.0002071651747658129;10.60255099136707;0.002388;1.0;9.5212839167112;1.18;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-17;904.1525000000003;3.919267850915607;0.006764;0.0002149798786823217;12.367984961630716;0.0025360000000000005;1.0;10.258458296131915;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-18;873.9349999999996;3.8595398859845376;0.006762999999999999;0.00020745556667378916;11.922979828619374;0.002478;1.0;10.125537740945934;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-19;896.89;3.8559794887924554;0.007021999999999999;0.00020986956012149298;12.184811727125888;0.002354;1.0;10.385306173596472;1.17;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-20;891.4588;3.8825799356912594;0.006688999999999999;0.00020924237173969485;11.680486531048478;0.002343;1.0;10.549960559535752;1.34;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-21;919.6775000000004;3.889588243502067;0.006708;0.00020705287829607313;12.030519015275562;0.002329;1.0;10.872633993948424;1.42;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-22;918.7788120146554;3.831383382556763;0.006706;0.00020607562490127012;11.997854859897297;0.002349;1.0;10.745356049118469;1.38;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-23;918.9075000000001;3.82584208096015;0.006696;0.0002072276579411593;12.210301833715791;0.0023459999999999996;1.0;10.751024402450716;1.4;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-24;885.7887999999999;3.7335085847671103;0.0065650000000000005;0.00020112564226466923;11.669316249968505;0.002242;1.0;10.399087248402381;1.37;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-25;893.4737999999999;3.7643329401266774;0.006519;0.00020284806480528757;11.767229962261164;0.002167999999999999;1.0;10.471671231503688;1.29;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-26;915.3599999999999;3.8072395197265325;0.006674;0.0002069282863011769;11.937595037288713;0.002197;1.0;10.555255877288236;1.33;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-27;918.2875;3.847244696681795;0.0064;0.00020936299660898476;12.20494371068697;0.002209;1.0;10.509979092454431;1.28;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-28;920.245;3.835598588914439;0.006349;0.00020894715396555484;12.905268858560513;0.002193;1.0;10.554962953815345;1.3100000000000003;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-29;914.1424999999998;3.8208022215251805;0.006398;0.00020809231265744586;12.576886995396459;0.002225;1.0;10.430442595335876;1.3;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-30;920.9911458822621;4.015240222077424;0.006372;0.00020842333144393199;12.70623427320677;0.002467;1.0;10.570411298387052;1.35;0;0;0;0;0;0;0;0;0;0;0;0
2017-01-31;968.2662999999999;4.053092911251356;0.006335999999999999;0.000210812462671226;13.105214265871655;0.002373;0.999996;10.677298023363218;1.36;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-01;986.5728903454353;4.058349342083741;0.006492;0.00020744301309323312;13.288737982247138;0.002349;0.999999;10.700989418222473;1.36;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-02;1008.4033182231417;4.064260631895146;0.006466999999999999;0.00021071665042346415;13.111849330716762;0.002426;0.999994;10.81046108694813;1.36;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-03;1015.4425000000001;4.00932724592949;0.006500999999999999;0.0002081416191070833;12.681662610564683;0.00238;0.999998;10.937685579154774;1.36;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-04;1033.63;3.9949447801776303;0.006479999999999999;0.00020957318418086463;12.501573279802205;0.00239;0.999999;11.33331586102519;1.39;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-05;1016.9261585954309;3.9559976115773123;0.006446999999999997;0.000206789863829064;12.678582524881406;0.002357;0.999999;11.242238837962214;1.39;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-06;1024.5110886063283;3.9574921147209476;0.006445;0.00020688145710412271;12.714758023594955;0.0023679999999999994;0.999998;11.294016130984236;1.47;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-07;1051.5000000000005;3.9946325605817363;0.006477;0.00020384747636765566;12.90477598471697;0.002362;0.999999;11.433167440255266;1.52;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-08;1055.3013;3.9526123574979595;0.006427999999999999;0.00020860145230288491;12.733208708733171;0.002243;0.999999;11.335153011135779;1.45;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-09;981.7049999999999;3.763917744440394;0.006301;0.0002101201783181991;11.99669658461475;0.002148;0.999999;10.914963949831499;1.27;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-10;992.1113;3.8356990081446307;0.006297999999999998;0.0002107114393967188;11.985494007685775;0.002146;0.999999;11.275640644361795;1.26;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-11;1010.9462999999998;3.850321399871916;0.006344999999999999;0.00021018550873502627;12.324012820331214;0.002113;0.999999;11.399125371500645;1.24;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-12;1000.5237691031117;3.7990083421779564;0.006278999999999999;0.00020843215196071779;12.527149489748707;0.002099;0.999999;11.354164564644952;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-13;996.1039358698114;3.81518469268432;0.006243;0.00021171770665813017;12.263756269296476;0.002054;1.0;11.281947015245585;1.19;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-14;1010.1021618594351;3.8237195850576207;0.006281;0.00021426350751190424;13.088476998328233;0.002089999999999999;1.0;12.972145045966517;1.25;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-15;1008.8812999999999;3.86183855292;0.006101999999999999;0.00020854867768305924;13.67784295611468;0.002235;1.0;12.934716009243267;1.26;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-16;1034.9038000000003;3.9072394104204906;0.006042999999999999;0.00021778657835854455;13.14482815714762;0.002131;1.0;12.835968798993127;1.23;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-17;1056.5580910529798;3.887032057258167;0.005902;0.00021238180945910634;13.370369776159563;0.002125;1.0;12.7034838481457;1.23;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-18;1058.5809306486606;3.8244350702030827;0.005565;0.0002038333471945131;13.415080301622368;0.002018999999999999;1.0;12.816285332013342;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-19;1053.5024999999998;3.8074781379916307;0.005873999999999999;0.00020692128554045008;13.055981901163562;0.002014;0.999906;12.775445603327524;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-20;1082.0168234958396;3.835800844449097;0.005777;0.0002108672260885512;12.300152230072271;0.00204;1.0;12.750223774537398;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-21;1125.4088148356532;3.878016281885403;0.005777;0.00021614976155662698;12.429436482033607;0.00204;1.0;12.73614094049859;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-22;1123.3049999999998;3.905872837239136;0.005777;0.0002088329956436236;12.817654902648593;0.00204;1.0;12.600296405431427;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-23;1185.6547846887681;3.9489156386588795;0.005777;0.00021298212518173926;12.866310700860552;0.00204;1.0;13.15516545737877;1.22;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-24;1180.8709999999999;3.94498644987381;0.005701;0.00021245073284737373;11.945511203779061;0.001885;0.999998;13.071871231178674;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-25;1149.4036781698383;3.896115161135985;0.005664;0.00020982779093536605;11.956110660752259;0.001886;1.0;13.546938608109645;1.21;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-26;1180.6730000000002;3.925581527130027;0.005669999999999999;0.00021355955292967573;12.103433120200991;0.001883;1.0;14.547676188997867;1.24;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-27;1193.1295150369579;3.9058890245439457;0.005612999999999999;0.00021052928909807522;12.103736158357222;0.001782;1.0;15.358690360839047;1.23;0;0;0;0;0;0;0;0;0;0;0;0
2017-02-28;1190.3309999999997;3.8808605295365775;0.005541;0.00021427768001060983;12.257812335811042;0.00185;0.99997;15.702781231900772;1.24;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-01;1227.4771489660905;3.9295105411932085;0.005376;0.00021066256904714434;12.416651165007325;0.001730999999999999;0.999998;17.168029711638418;1.4;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-02;1262.0810000000001;4.034811529756233;0.006027;0.00021350046332212753;13.129643255601543;0.0017930000000000003;1.0;18.993581792674195;1.37;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-03;1289.5406116191473;4.073324773008503;0.006311;0.00022066696906138274;13.9615057467122;0.001804;1.0;19.58574948053123;1.44;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-04;1268.8145320151446;4.016235372465996;0.006326;0.00021654755397088133;13.818753891952317;0.001758;1.0;18.63867345258356;1.43;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-05;1276.2330000000002;4.000983255391397;0.006254;0.000217261608770037;15.241920380420021;0.00174;1.0;19.247364659986754;1.39;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-06;1280.9859999999996;4.084740292910827;0.006067;0.0002187298816300773;15.522192427123835;0.001757;1.0;19.670705614004156;1.43;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-07;1233.0565084079958;4.043466687977884;0.006577;0.00022132380276321606;13.799736131308887;0.0020049999999999985;1.0;18.82733332066123;1.37;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-08;1149.6310000000003;3.8523463451968087;0.00649;0.0002124858582300078;12.522390811305074;0.001832;1.0;16.7497435780077;1.29;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-09;1191.2367224851023;3.9280856373628747;0.006533999999999999;0.00021783654156215868;13.10900807479662;0.001799;0.999912;17.632128818481693;1.33;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-10;1100.0105899712148;3.7475075261972703;0.006226999999999999;0.0002042810415336413;13.041845958784137;0.001693;0.999986;19.26359042821057;1.29;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-11;1181.2041227520244;3.8658940993378406;0.006244;0.00021899658297848285;14.631910233654517;0.001765;1.0;21.396413225585537;1.38;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-12;1230.56;3.9731215954519783;0.006243;0.00022925649736608438;16.808641571755423;0.001848999999999999;1.0;23.09884795827443;1.42;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-13;1243.2649223901926;4.391176271740826;0.006391;0.0002557866955995227;18.403105818876718;0.001966;1.0;28.4460651994335;1.66;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-14;1246.5567394807624;4.233613762570671;0.006342999999999999;0.0002483199355315334;17.965944267753844;0.001894;1.0;28.53666459127697;1.6499999999999997;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-15;1258.4569999999999;4.31715547300854;0.006311999999999999;0.00024882104585118855;19.011179852545045;0.001936;1.0;34.19736420741617;1.77;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-16;1217.3145410078776;4.36858331754549;0.006236;0.00024267236841301454;22.01560570057608;0.001938;1.0;39.86185607085268;1.92;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-17;1074.0938695062455;4.022531401064831;0.00613;0.00022050012321370822;21.196304999916915;0.001973;1.0;44.06729598863206;1.9;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-18;961.9620000000001;3.9878038577849666;0.006786999999999999;0.00021577293666638996;19.981642083798235;0.001879;1.0;32.26798526618718;1.69;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-19;1023.4901008756748;3.91320445335365;0.006928;0.00023194130841354556;23.04494444924293;0.001926;1.0;44.08879749579081;1.95;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-20;1036.3320123738727;4.001634221606436;0.007017999999999999;0.0002368046163194793;22.267150899743193;0.0019729999999999995;1.0;41.86369288259116;1.95;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-21;1112.701532272989;4.05087564888289;0.006914;0.00024924630276784964;21.29529273851149;0.002174999999999999;1.0;42.47845801399063;2.38;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-22;1039.8401726478428;3.942225223157062;0.007324;0.00024302501715783007;21.10021068794371;0.001983;1.0;41.262612537182946;2.39;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-23;1029.1394137431018;3.9796283753747037;0.009612;0.00024179825177324596;21.687138680293458;0.002155999999999999;1.0;43.274929979555615;2.31;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-24;940.0206265591036;4.1412646846287275;0.010743;0.0002668365332108312;21.175272326497243;0.002137;0.999898;50.894791438930966;2.44;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-25;965.2650626610691;4.086412134863595;0.009137;0.0002946045661073021;20.54578823500266;0.002025;0.999924;50.678966487888445;2.3;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-26;954.4766599717783;4.024872732783443;0.009513000000000002;0.0002807513882509289;19.38578033553068;0.00204;1.0;50.049454214237386;2.31;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-27;1042.6050726198062;4.101844672770806;0.009435;0.0002553407660537521;18.718175132239622;0.001871;1.0;49.017113803037155;2.13;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-28;1044.7219999999998;4.197909890562189;0.009529;0.0002819387452868253;19.61003397379936;0.00204;1.0;50.259542864330534;2.27;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-29;1038.617197616254;4.255970670833746;0.009945;0.00027407194624130013;21.007158929475928;0.001939;0.999933;52.84379426461343;2.3399999999999994;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-30;1031.4929056461594;7.118546736245753;0.014072;0.0003146212958330984;21.076320585119152;0.00231;0.999995;52.313175209019796;2.72;0;0;0;0;0;0;0;0;0;0;0;0
2017-03-31;1078.274711090609;7.051257324156304;0.020393999999999995;0.0003442260040189613;20.588591568108473;0.00234;0.9999639999999997;49.9646672803426;2.8;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-01;1085.2529999999997;7.105950578851127;0.022594;0.00034354583783834135;21.145255808335406;0.002625999999999999;0.999612;50.42578760723248;2.76;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-02;1098.0679999999998;8.011578520684013;0.054541;0.000490582576102946;20.18990408355015;0.003832;1.0;48.37846727683558;2.65;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-03;1139.3082754455547;8.391964060890418;0.033204;0.0004340857402938127;20.08231710201683;0.002956;0.999721;43.57923995912754;2.56;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-04;1140.4975903801683;8.99961664763986;0.037085;0.0004742158312192647;20.273528063576787;0.002946999999999999;1.0;41.79779504583054;2.67;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-05;1132.339904992776;11.618961701163526;0.035739;0.0004588212270549494;19.746646848811533;0.0031;1.0;45.590295052351756;2.7999999999999994;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-06;1194.2109999999996;10.706582126541601;0.032284;0.0004810107263639406;19.254837614742407;0.002809;0.999943;42.978525212227865;2.64;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-07;1189.775123703212;9.90756631238369;0.036571;0.00042267069560470534;19.57118397177733;0.002766;0.999871;42.40137665621101;2.6800000000000006;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-08;1182.271;10.531530048082931;0.035784;0.0004524959580619917;20.952655534153646;0.002981;0.999726;44.501284387189116;2.7099999999999995;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-09;1187.6989999999998;10.438119822817317;0.034937;0.00044652910234080156;21.006062109857396;0.002923;0.999682;44.1907610730727;2.6800000000000006;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-10;1210.515;9.609696115393447;0.033786;0.0004048556878445333;22.184168457101887;0.002793;0.999919;43.90534128958704;2.6;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-11;1226.618;9.485081905452558;0.033199;0.0003986502221761677;21.663076125991502;0.002771;0.999843;43.85889483882994;2.55;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-12;1218.299;11.44483679443346;0.034151;0.0004285497191060024;22.045128624763798;0.003061;0.999585;46.197883489516954;2.62;0;0;0;0;0;0;0;0;0;0;0;0
2017-04-13;1174.209;10.771443845024189;0.034256;0.00042595927941745023;21.561183188318704;0.003057;0.999553;49.7503375730287;2.63;0;0;0;0;0;0;0;0;0;0;0;0
